3.14908e-05,-0.000332843,0.00128281,0.000863787,0.0086084,0.0178089,0.0122086,0.021277,0.00123549,0.0328399,0.0154329,0.0458883,-0.000687932,-0.00108327,0.00279915,0.00271345,-0.00599912,0.00120151,0.0109399,0.00717909,0.371395,0.0934564,0.394364,0.132871,-0.313703,0.0746981,0.315774,0.233611,0.0108237,0.00552252,0.0196397,0.0262467,-0.0102785,-0.00174617,0.0110344,0.00248222,0.197874,-0.204611,0.296751,0.208552,-0.11565,-0.2001,0.237522,0.299631,-0.00315065,0.00149216,0.0171505,0.0196186,-0.000223509,0.0015744,0.000635147,0.00238622,0.00108346,0.0174863,0.0027807,0.0290459,0.0200361,0.00992353,0.0247313,0.0235201,0.000103427,0.00180839,0.00352503,0.00707668
-0.000626033,-0.000593226,0.00153007,0.00115603,0.00260226,-0.000883705,0.00679272,0.00530665,0.00981545,-0.00658478,0.0173998,0.0128444,-0.00235488,0.000395711,0.00307831,0.00214064,-0.0127576,0.00326316,0.018497,0.00746444,0.380237,0.127361,0.390875,0.155824,-0.310049,0.116414,0.319024,0.254458,0.0109643,0.00765477,0.0219649,0.0303437,-0.0151153,-0.00246084,0.0154649,0.00475199,0.194725,-0.199092,0.257968,0.214079,-0.103007,-0.170874,0.248461,0.290188,0.0017505,0.00275651,0.0227022,0.0260827,-0.000190637,0.00146654,0.000797471,0.00333988,0.000862817,0.019885,0.00411072,0.0431468,0.0220928,0.013627,0.0378661,0.0347499,-0.000190714,-0.00290699,0.00249473,0.00748824
0.000754006,-0.000544502,0.000754006,0.000544502,0.0010891,-0.00291307,0.00153432,0.00291307,-0.00599715,0.00131895,0.00599715,0.00190555,-0.00211833,0.00117653,0.00211833,0.00117653,0.00411352,-0.00317749,0.00411352,0.00317749,-0.173158,-0.221959,0.198425,0.221959,0.177921,-0.216457,0.19751,0.219739,-0.00872376,0.00373789,0.00872376,0.00373789,0.00277041,-0.00238984,0.00277041,0.00238984,-0.343568,-0.0595186,0.363111,0.108866,0.430544,0.101853,0.432271,0.109987,-0.00307886,0.00199317,0.00324151,0.00199317,0.00178308,-0.00570421,0.00178308,0.0057049,-0.0145403,-0.0140387,0.0325364,0.0233183,0.0425311,-0.00800161,0.0425311,0.0127378,0.000240891,0.00022986,0.000287929,0.000419648
-0.000615545,0.00112334,0.000615545,0.0011553,-0.00549453,0.00789174,0.00677058,0.00817362,0.00100169,0.00127085,0.0127563,0.00331776,0.000197582,-6.12385e-05,0.000199374,0.000164743,-0.00788898,-0.00947096,0.00804026,0.0138987,0.158045,0.165198,0.19685,0.226104,-0.128337,0.252839,0.224199,0.252839,-0.0108552,0.00176107,0.0120161,0.00547978,-0.00606387,-0.00810655,0.00757245,0.0097442,0.481534,-0.0672497,0.481534,0.0759737,-0.263362,0.0590623,0.302629,0.0780356,-0.0449525,0.013133,0.0454327,0.0131766,-0.00132197,0.000403393,0.00184062,0.000600793,0.0675101,-0.00924994,0.0722302,0.0144187,-0.0240744,0.00107655,0.044103,0.0165999,-0.00299487,0.00315029,0.00340333,0.00451197
-0.000464293,0.000958299,0.000472469,0.000990731,-0.00592466,0.00704333,0.00695933,0.00730012,0.00152736,0.00259075,0.0136399,0.00516305,0.000158385,-5.61747e-05,0.000207174,0.000134769,-0.00692633,-0.00954778,0.00738157,0.0145896,0.150441,0.205264,0.181462,0.258548,-0.0912439,0.263507,0.230612,0.263507,-0.0281296,0.00723855,0.0287954,0.00912682,-0.000531168,-0.00849699,0.00651696,0.00863434,0.471487,-0.0665704,0.471929,0.0808744,-0.2568,0.0684835,0.287693,0.0811542,-0.0362385,0.0137925,0.0364476,0.0138325,-0.000276826,0.000201072,0.000458024,0.000204176,0.0688617,-0.0166334,0.0738017,0.0172617,-0.0255741,-0.00306608,0.0423984,0.00845489,-0.002333,0.0016702,0.00243476,0.00186737
0.000884111,-0.000674637,0.000884111,0.000674637,0.000950944,-0.0033078,0.00245959,0.00333452,-0.00998392,0.00388158,0.00998392,0.00409159,-0.0026095,0.00172194,0.0026095,0.00172194,0.00401175,-0.00343489,0.00401175,0.00343489,-0.181311,-0.21495,0.209722,0.21495,0.186405,-0.175241,0.221927,0.191963,-0.0115728,0.00656015,0.0115728,0.00656015,0.00304356,-0.00474794,0.00304356,0.00474794,-0.344983,-0.0557942,0.364328,0.112071,0.438577,0.0804254,0.441473,0.0978288,-0.00400308,0.00412378,0.00429179,0.00412378,0.00312187,-0.0122022,0.00312236,0.0122187,-0.000915572,-0.027386,0.0337221,0.0331289,0.0376038,-0.0263119,0.0376038,0.0285796,0.000531093,-0.00138222,0.000677746,0.00181105
-0.000409086,-0.000133634,0.000409086,0.000165105,0.000237421,0.00405552,0.00297186,0.00414556,0.00572723,0.00550106,0.00881878,0.0122923,-0.000728121,0.00269562,0.00100578,0.00272731,0.00108944,0.005985,0.00299815,0.00637593,0.208159,0.198818,0.281943,0.206282,-0.144762,0.431808,0.163945,0.444652,-0.00527478,0.00985608,0.00987439,0.0199166,0.00378102,-0.00385637,0.00996021,0.00634376,0.375273,-0.0166763,0.411785,0.0601409,0.0233864,0.000365839,0.154147,0.105042,-0.0336437,0.0423771,0.0338111,0.0424375,-0.00093805,0.000219605,0.00100886,0.00058841,0.0366751,-0.00219332,0.0433789,0.0257347,0.0105069,-0.0317336,0.0172275,0.0318378,-0.00165154,-0.00323785,0.00320271,0.0032763
-0.0010328,0.00116129,0.00110286,0.00129911,-0.00468679,0.00585388,0.00696182,0.00908346,0.00148147,0.000541319,0.0053385,0.00259073,-0.000542055,9.55683e-05,0.000690703,0.0005977,-0.00569554,-0.00485372,0.00945756,0.00705658,0.171479,0.0830261,0.23158,0.187873,-0.204227,0.155228,0.239653,0.158212,-0.000341264,-0.000222522,0.000721418,0.00366264,-0.0178965,-0.00538444,0.0609463,0.014039,0.458473,-0.00516355,0.468595,0.104294,-0.345154,0.0715794,0.349237,0.148961,0.00256822,0.0134422,0.00309794,0.0280002,0.00281823,0.00773013,0.00324444,0.00872278,0.0128437,0.0352866,0.0254893,0.0792962,-0.0298648,-0.0189674,0.0364676,0.0252052,0.000257925,-0.00234132,0.000835312,0.00253506
2.16403e-05,-6.7351e-06,0.00022679,8.71008e-05,0.00209096,0.00109981,0.00371551,0.00368757,0.00219944,0.00281234,0.00851892,0.00701458,0.00107677,-0.000472101,0.00137697,0.0013869,0.0087986,0.00405545,0.00989816,0.00421531,0.201108,0.187454,0.264999,0.198059,-0.100248,0.450165,0.126409,0.455559,-0.0131826,0.0378595,0.0165022,0.0424343,-0.000883747,0.000999925,0.0138159,0.00544204,0.39528,-0.0251485,0.424987,0.0434955,0.0721465,-0.026807,0.100887,0.0941058,-0.0295737,0.0350483,0.0295737,0.0353303,-0.000671159,-0.0011269,0.00149082,0.00115025,0.0516305,0.00321518,0.0532411,0.00563587,0.0110489,-0.00635799,0.0119374,0.00653462,-0.000269057,-0.000413271,0.00207454,0.000968109
0.000193346,0.00080834,0.00129826,0.00182867,0.00398064,0.00377662,0.0122666,0.00531969,0.0539816,0.00772766,0.0566309,0.0166233,-0.000731363,-0.00153866,0.000850688,0.00153866,0.000456329,-0.0249495,0.0101504,0.0767559,0.175347,0.0721069,0.294546,0.526053,-0.0354525,0.131874,0.114081,0.225716,0.000324676,-0.00468857,0.00611362,0.0127104,0.00272148,0.000447318,0.00370561,0.00482944,0.263086,-0.00930678,0.440536,0.179165,-0.064647,-0.285246,0.127686,0.322569,0.0106912,-0.00458838,0.0164821,0.0251562,-0.000768207,0.000398278,0.00105795,0.000683594,0.0121609,0.0123698,0.030092,0.0152825,0.00663666,0.00834373,0.0123992,0.0158276,0.00228222,0.00204157,0.00271351,0.00248099
