110,94,11,1,0,0,0,4,128,87,47,18,0,0,1,29,11,8,35,103,103,5,3,8,3,0,0,29,86,5,2,4,99,70,5,1,1,1,13,11,128,111,16,7,6,3,6,68,31,6,7,76,128,19,15,46,7,0,0,24,76,2,9,23,56,10,2,0,0,1,13,34,128,128,57,26,4,0,1,18,29,33,68,128,83,2,7,21,4,1,1,9,19,6,33,35,8,13,23,24,0,0,2,7,70,96,29,4,0,0,0,2,72,26,24,11,3,0,1,43,9,4,7,25,23,3,4,18
31,0,0,0,0,0,0,8,130,0,0,0,0,0,0,57,130,1,0,0,0,0,0,34,130,5,1,1,0,0,0,5,57,1,0,0,0,0,0,6,130,20,2,0,0,0,0,41,128,53,28,0,0,0,0,12,128,93,12,2,0,0,0,0,44,4,0,0,0,0,0,14,130,78,13,0,0,0,7,51,32,89,90,0,0,0,32,37,68,130,17,0,0,0,8,49,53,0,0,0,0,0,0,33,115,3,0,0,0,0,21,130,20,3,2,0,0,0,81,89,65,3,0,0,0,0,17,111
0,1,56,2,0,1,14,0,81,30,43,1,0,1,7,18,174,26,2,0,10,1,0,25,32,1,0,1,135,22,0,2,0,0,1,1,0,3,27,1,136,1,1,0,0,1,14,28,174,2,0,0,6,4,0,26,41,0,0,0,113,61,0,3,1,1,9,3,0,0,0,0,157,3,3,0,0,0,0,12,174,3,0,1,2,1,0,18,44,2,0,11,108,16,0,1,3,1,3,1,0,0,1,3,143,2,0,0,0,0,0,8,174,6,0,1,3,0,0,5,29,3,0,19,85,0,0,0
0,0,0,21,17,0,0,0,44,0,0,15,23,1,0,25,144,1,0,0,0,0,0,144,79,6,0,0,0,0,0,65,0,0,0,14,24,5,8,0,108,5,0,7,13,3,22,29,144,46,2,0,0,0,2,47,64,40,21,0,0,0,0,5,0,0,8,2,3,8,90,9,23,2,24,8,1,3,136,87,127,65,121,36,0,0,17,50,12,65,144,5,0,0,0,0,0,0,62,7,0,0,12,2,0,2,118,37,0,0,10,7,0,1,89,121,2,0,1,1,0,17,138,18,0,0,0,0
70,36,0,0,0,0,0,0,129,136,40,4,0,0,1,4,21,76,103,12,0,0,6,31,51,96,29,1,0,0,3,52,56,12,0,0,0,0,0,8,136,52,10,1,0,0,7,121,53,11,14,2,0,0,50,136,136,25,0,0,0,0,6,89,68,7,0,0,0,0,0,2,136,45,0,0,0,0,1,28,107,19,0,0,0,0,4,23,113,60,0,0,0,0,0,1,37,9,0,0,0,0,0,0,136,57,0,0,0,0,0,0,111,24,0,0,0,0,0,0,61,33,0,0,0,0,0,0
0,8,111,9,0,0,0,0,0,17,106,5,0,0,0,0,0,19,46,43,59,0,0,0,0,0,1,58,140,4,0,0,0,35,140,1,0,0,0,0,15,91,140,0,0,0,0,0,64,116,63,15,68,8,0,2,2,1,1,14,140,67,1,0,0,5,41,1,0,1,6,2,101,29,42,0,0,0,2,17,140,28,4,0,36,16,1,37,7,0,0,0,126,62,1,3,1,1,5,1,0,0,2,2,120,2,1,0,0,0,0,14,140,2,0,8,30,2,0,19,5,0,0,20,118,7,0,1
0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,20,3,0,0,0,1,3,4,1,0,0,0,14,14,5,2,6,4,0,0,1,5,12,4,93,14,0,0,0,5,45,18,151,34,0,0,0,8,16,44,32,1,0,0,32,123,27,13,89,30,2,1,0,2,22,28,84,3,0,0,0,4,147,151,151,10,0,0,0,2,26,151,57,12,0,0,1,53,29,13,142,17,0,0,0,0,0,34,151,17,0,0,0,0,6,151,92,25,0,0,0,0,2,102,20,56,0,0,0,1,2,2
44,3,0,3,8,1,0,1,164,5,0,0,0,0,0,15,164,24,0,0,0,0,0,5,26,8,0,0,0,0,0,0,58,1,0,0,13,7,0,3,164,2,0,0,0,0,0,23,164,25,0,0,0,0,0,22,46,21,0,0,0,0,0,0,39,0,0,0,8,14,89,20,164,4,0,0,0,1,23,81,142,10,1,0,0,0,0,24,61,6,0,0,0,0,0,14,2,0,16,10,1,16,164,19,48,2,51,10,0,1,98,135,39,27,69,1,0,0,1,39,24,24,58,0,0,0,1,16
25,96,22,0,0,0,0,0,136,103,3,1,26,34,10,5,14,2,0,0,32,89,166,19,0,0,0,0,0,1,166,39,71,42,14,0,0,0,1,12,166,39,1,0,0,2,7,28,66,2,0,0,0,11,100,34,0,0,0,0,0,1,79,34,67,2,0,0,0,0,0,40,166,23,0,0,0,0,1,34,124,5,0,0,0,6,16,12,0,0,0,0,0,1,15,6,63,0,0,0,0,0,0,33,166,0,0,0,0,0,0,61,85,0,0,0,0,3,3,15,0,0,0,0,0,1,6,1
6,24,19,0,0,0,4,6,172,41,7,0,0,0,1,9,173,12,0,0,0,5,10,36,11,0,0,0,0,18,55,13,12,1,0,0,0,1,7,28,173,18,0,0,0,0,1,28,173,42,0,0,0,2,4,20,35,2,0,0,4,13,26,7,25,0,0,0,0,0,1,33,153,3,0,0,0,0,0,75,173,9,0,0,1,0,0,65,42,1,0,0,6,4,2,5,30,0,0,0,0,0,0,23,157,0,0,0,0,0,0,49,173,0,0,0,1,1,0,59,20,0,0,0,5,4,1,6
141,3,0,0,0,0,0,3,141,31,0,0,0,0,0,0,141,46,0,0,0,0,0,0,14,4,0,0,0,0,0,0,141,7,0,0,0,2,9,23,141,35,0,0,0,0,0,10,141,39,0,0,0,0,0,16,32,7,0,0,0,0,0,1,102,2,0,0,0,7,52,113,102,5,0,0,0,0,0,141,120,2,0,0,0,0,0,139,20,6,0,0,0,0,0,4,8,0,0,0,0,0,12,141,14,0,0,0,0,0,0,141,13,2,0,0,0,0,0,56,3,7,0,0,0,0,0,1
89,35,1,0,0,0,0,4,145,103,1,0,0,0,0,7,67,54,4,0,1,2,1,7,32,16,0,0,0,0,0,3,55,80,34,0,0,0,0,2,145,58,5,0,1,2,2,41,105,13,3,2,11,24,8,45,51,4,0,0,0,1,1,26,126,45,31,1,0,0,0,5,145,107,5,0,0,0,0,14,118,91,13,2,4,4,1,19,31,2,0,0,0,0,2,24,113,14,2,0,0,0,0,35,145,100,10,0,0,0,0,4,110,145,15,0,0,0,0,1,40,40,0,0,0,0,1,7
31,1,0,19,104,4,0,2,161,21,5,7,10,2,0,11,34,13,31,109,19,1,0,1,0,0,10,87,21,0,0,0,45,7,2,56,77,0,0,1,161,13,1,8,29,11,5,31,33,2,14,56,161,26,4,9,0,2,29,49,15,0,0,0,53,11,3,46,71,0,0,0,161,67,6,21,28,2,1,2,34,13,5,64,161,8,1,1,0,2,15,25,40,3,0,0,38,5,0,22,40,0,0,3,161,39,5,10,20,1,0,28,19,7,4,43,122,2,0,4,0,0,1,12,42,7,0,0
13,1,1,53,60,5,9,18,126,7,3,25,18,2,1,24,67,1,0,51,119,1,1,16,55,2,1,40,88,0,0,2,20,2,1,50,126,1,0,4,126,9,2,20,24,0,0,15,60,4,2,109,126,0,0,3,88,7,2,52,69,0,0,6,22,3,1,51,126,0,0,0,126,54,15,34,17,0,0,2,19,14,14,126,99,0,0,0,114,19,3,43,35,0,0,2,13,5,3,71,42,0,0,0,78,32,9,27,14,0,0,1,4,5,6,94,55,0,0,0,103,4,1,17,10,0,0,15
68,148,9,0,0,0,0,0,23,148,36,0,0,0,0,0,22,129,22,0,0,0,0,1,7,13,0,0,0,1,1,1,95,75,6,1,0,0,0,3,49,141,108,7,0,0,0,0,148,138,35,0,0,0,0,7,57,14,0,0,0,0,0,4,69,40,5,3,3,0,0,2,123,24,25,17,12,0,0,8,148,20,4,0,0,0,0,19,53,25,8,0,0,0,0,2,17,64,10,1,0,0,0,2,132,34,3,2,3,0,0,16,148,42,7,0,0,0,0,15,36,45,20,0,0,0,0,0
13,84,37,0,0,1,4,7,44,136,4,0,0,0,1,21,47,43,1,0,0,0,0,17,136,3,0,0,0,0,0,34,7,42,11,0,0,3,8,1,32,136,33,1,0,0,0,2,136,136,8,0,0,0,0,12,136,11,1,0,0,0,0,34,2,7,4,6,5,13,13,2,77,23,11,4,5,5,2,45,136,94,55,0,0,0,0,39,109,127,136,0,0,0,0,6,3,7,11,17,2,0,0,3,44,32,14,5,1,0,1,14,33,51,107,2,0,0,0,7,3,54,136,2,3,4,1,2
66,153,16,0,0,0,0,0,90,153,27,0,0,0,0,1,65,40,0,0,0,0,0,3,1,0,0,0,0,0,1,3,74,64,18,1,0,0,0,3,153,62,13,0,0,0,0,30,150,32,1,0,0,0,0,9,5,5,1,1,0,0,0,2,114,58,2,0,0,0,0,15,153,47,1,0,0,0,0,37,110,99,2,0,0,0,0,1,20,11,1,2,0,0,0,1,141,4,0,0,0,0,0,25,153,26,0,0,0,0,0,23,145,31,0,0,0,0,0,19,29,3,0,0,0,0,0,6
7,1,0,0,0,0,0,4,152,6,0,0,0,0,0,3,195,32,0,0,0,0,0,0,49,17,3,0,0,0,0,0,9,1,0,0,0,0,0,2,169,12,0,0,0,0,0,2,195,37,0,0,0,0,0,0,69,20,3,0,0,0,0,0,9,1,0,0,0,0,0,1,153,7,0,0,0,0,0,3,195,45,0,0,0,0,0,0,70,26,2,0,0,0,0,0,7,1,0,0,0,0,0,1,107,6,0,0,0,0,0,1,195,28,0,0,0,0,0,0,64,17,1,0,0,0,0,0
4,5,38,15,12,10,0,1,137,17,3,5,5,5,1,39,134,99,18,0,0,37,19,30,0,28,22,1,5,137,18,0,25,6,18,11,6,0,0,1,137,21,3,2,0,2,5,75,71,73,38,3,10,71,17,37,0,93,104,6,10,53,4,0,40,4,1,19,14,1,0,6,137,66,1,1,0,1,2,40,61,135,12,0,2,66,15,8,1,32,24,2,6,135,34,0,56,1,1,6,20,6,1,20,137,33,2,0,0,3,7,75,14,74,21,1,5,37,12,12,0,68,64,4,10,31,3,0
3,1,0,0,0,0,1,3,154,9,0,0,0,0,0,5,195,18,0,0,0,0,0,1,47,11,0,0,0,0,0,0,3,3,2,3,1,1,1,1,174,23,1,3,1,0,1,2,195,37,0,0,0,0,0,0,62,11,3,0,0,0,0,0,3,1,1,1,0,0,2,2,157,8,0,0,0,0,3,12,195,43,0,0,0,0,0,2,63,19,3,0,0,0,0,0,3,2,0,0,0,0,0,2,106,10,0,0,0,0,0,2,195,35,0,0,0,0,0,0,60,13,2,0,0,0,0,1
49,18,1,4,24,1,0,0,136,110,14,0,0,1,3,20,15,72,96,4,8,23,17,17,0,13,40,8,36,68,3,0,54,3,1,2,26,39,2,4,136,41,7,0,1,14,23,58,22,41,71,2,4,119,72,18,0,40,104,7,6,79,18,0,45,5,27,20,11,16,1,2,136,89,11,2,1,6,7,28,26,106,99,2,3,73,33,8,0,20,64,10,19,136,22,0,41,11,9,9,6,0,0,1,136,63,4,1,1,10,7,25,16,45,41,2,3,80,32,7,0,18,69,10,7,56,24,0
71,5,0,1,1,0,0,33,133,53,4,0,0,0,0,38,133,133,2,0,0,0,0,1,65,133,27,51,9,0,0,0,103,14,0,1,2,1,3,52,70,64,30,4,10,8,5,21,133,133,16,1,1,0,0,7,46,131,89,80,29,1,0,0,107,13,5,4,4,3,4,62,57,7,10,12,29,18,8,41,133,45,44,3,2,2,1,39,11,60,104,14,23,2,0,0,58,38,10,3,3,1,0,1,70,23,18,7,1,0,0,20,46,19,43,11,9,0,0,17,5,50,33,8,8,0,0,0
23,63,33,4,0,3,7,21,5,16,59,14,50,48,7,5,1,1,1,2,49,86,19,2,6,1,0,1,7,19,19,9,16,25,64,85,17,1,2,1,154,43,81,26,7,14,22,72,35,2,1,1,59,154,46,38,14,11,11,8,33,86,5,7,34,6,15,53,58,0,0,1,154,45,2,8,11,3,2,20,90,30,6,19,77,127,4,8,0,0,2,12,107,140,3,0,40,4,14,43,14,0,0,1,154,28,3,4,2,0,0,6,60,28,10,49,52,2,0,0,0,0,0,33,87,16,1,0
0,0,16,17,0,0,4,10,3,2,12,7,0,0,31,104,3,1,2,0,0,0,85,130,3,1,0,0,0,0,57,94,3,0,2,2,0,2,107,129,48,2,0,0,0,6,100,130,7,0,0,0,5,62,130,109,2,0,0,1,8,25,52,29,8,3,0,11,63,34,120,63,130,33,1,7,20,11,17,49,59,6,0,7,50,87,18,14,0,0,0,32,48,21,8,4,10,3,0,29,130,6,3,3,130,48,3,12,28,0,0,0,51,23,9,72,44,4,0,0,0,0,0,79,36,1,0,0
67,11,8,9,2,0,0,3,127,3,0,0,0,0,2,51,38,2,1,0,0,7,23,40,1,1,1,2,18,37,12,2,127,10,1,8,9,0,0,4,127,23,1,0,0,0,21,89,29,15,2,0,1,15,102,55,1,0,0,0,33,84,21,3,127,6,0,4,9,1,0,15,127,122,25,1,1,5,6,35,11,127,98,1,2,13,27,8,0,41,44,8,50,55,8,0,121,0,0,2,5,5,0,49,114,7,5,0,2,50,34,100,0,71,53,2,7,111,15,1,0,110,75,4,7,16,2,0
4,3,2,7,11,20,7,3,14,1,0,2,4,25,88,40,6,0,0,0,1,59,75,20,2,0,0,0,7,17,18,13,40,7,4,19,24,10,2,3,138,27,5,7,10,40,72,110,26,7,6,41,112,138,81,32,0,0,7,16,35,44,14,8,31,12,8,26,15,31,19,2,138,138,96,40,6,6,5,9,18,34,138,138,79,20,1,3,19,14,86,75,17,5,1,14,2,1,0,0,27,88,27,1,5,21,36,25,40,24,5,1,2,3,42,99,29,7,5,9,79,6,15,14,2,1,3,89
64,55,1,0,0,0,13,74,14,43,25,2,4,16,19,39,0,2,20,10,74,90,7,1,0,0,0,0,31,63,13,0,22,48,11,20,3,11,26,9,19,66,153,80,5,1,0,1,105,42,104,23,18,26,29,59,6,0,0,1,40,149,45,20,0,1,32,61,19,2,1,0,75,17,20,99,70,0,0,1,153,56,8,6,3,13,12,55,45,13,1,2,43,153,17,18,0,5,45,28,17,0,0,0,68,8,13,43,53,0,0,0,153,62,2,2,3,0,0,0,49,33,9,29,38,15,0,0
30,53,32,3,1,1,0,0,154,119,2,0,1,1,0,0,78,14,0,12,97,13,0,1,0,9,13,18,38,2,0,0,58,18,10,0,6,27,2,12,154,44,9,7,1,0,0,34,104,17,32,154,71,1,0,2,0,5,64,70,22,0,0,0,43,1,0,0,8,54,20,37,154,75,38,18,1,2,5,47,20,26,100,154,15,24,17,4,1,23,91,33,3,11,16,1,9,7,33,5,2,11,15,16,124,19,12,1,1,4,8,45,20,2,3,8,15,58,48,20,0,2,5,4,7,63,46,1
16,8,1,1,3,2,17,29,5,1,0,0,1,35,54,25,1,2,1,1,11,78,21,0,15,18,0,0,1,13,8,10,39,33,0,0,1,16,18,8,128,35,0,0,0,25,62,44,14,1,0,0,1,133,133,14,4,2,0,0,0,45,133,55,18,5,2,4,20,34,15,11,133,22,0,0,2,6,10,73,77,2,0,0,0,38,133,57,0,0,0,0,0,29,133,17,28,5,16,14,6,2,1,17,133,1,0,0,0,0,3,133,97,0,0,0,0,19,110,100,0,0,0,0,0,52,133,1
31,66,32,16,1,0,0,3,141,136,4,0,0,0,0,3,141,29,0,0,0,0,0,0,114,30,14,0,0,0,0,0,57,3,1,8,1,0,1,55,141,30,14,4,0,0,0,42,108,73,141,27,0,0,0,1,32,63,141,16,0,0,0,0,61,16,1,0,0,0,1,40,98,48,79,55,0,0,0,15,8,19,141,106,0,0,1,9,2,17,141,22,3,4,3,5,19,53,5,1,0,0,1,3,9,21,30,56,2,0,0,2,35,9,10,21,1,0,4,30,4,5,6,2,8,20,10,12
5,160,18,0,0,2,7,2,26,62,5,0,0,18,53,10,12,4,0,0,1,21,97,11,3,2,0,1,37,61,40,3,31,85,9,0,0,8,8,5,171,97,4,0,0,4,24,41,51,0,0,0,0,69,132,31,0,0,0,0,2,89,74,0,42,15,2,0,1,12,9,8,171,12,0,0,0,3,3,18,140,3,0,0,0,55,36,15,0,0,0,0,1,106,55,0,38,39,3,0,1,1,0,3,171,36,0,0,0,0,0,1,139,16,2,1,0,2,2,1,0,2,2,0,0,17,9,0
35,1,0,0,7,12,2,7,184,2,0,0,0,0,0,25,136,3,0,0,0,30,16,16,0,0,0,0,1,87,18,0,48,1,0,0,20,15,2,12,184,3,0,0,0,0,0,52,168,5,1,0,0,2,2,17,2,2,0,0,0,25,12,1,50,8,4,5,11,2,0,3,184,39,0,0,0,0,0,9,177,18,0,1,0,1,2,6,2,2,1,2,3,5,2,1,37,11,3,1,0,0,0,11,184,11,0,0,0,0,0,37,147,7,2,3,1,0,0,10,1,3,4,6,2,0,0,0
5,157,6,0,0,1,3,1,12,137,4,0,0,8,23,3,13,14,0,0,0,13,62,14,17,1,0,0,20,27,27,10,6,43,4,1,1,16,16,4,62,166,7,0,0,0,6,5,166,80,1,0,0,7,60,58,6,0,0,0,3,60,128,18,11,44,14,3,1,3,7,3,132,27,0,0,0,1,13,18,166,11,0,0,0,4,15,63,40,0,0,0,0,84,62,20,11,30,0,0,2,9,11,4,123,45,0,0,0,0,1,6,166,18,0,0,0,0,1,5,61,6,1,0,0,14,9,2
4,15,2,1,10,10,4,6,118,1,0,1,18,13,2,20,196,4,0,0,0,0,0,43,36,2,1,0,1,11,5,5,18,55,7,3,5,0,0,1,154,16,5,5,10,2,0,9,196,38,0,0,0,0,0,15,52,6,2,3,2,3,3,3,29,13,3,1,3,4,3,21,153,29,3,1,1,1,0,28,196,10,0,0,0,0,0,54,47,4,3,7,2,0,0,4,13,2,1,1,11,37,9,20,148,25,1,1,4,17,6,8,196,21,0,0,0,0,0,8,30,3,0,1,1,1,2,4
10,2,0,0,15,87,23,9,43,13,0,0,13,63,4,18,67,12,1,0,3,30,39,85,104,120,1,0,3,22,23,56,75,27,0,0,14,66,8,6,79,4,0,0,51,130,8,18,130,11,0,1,4,58,59,66,37,57,3,12,34,78,124,21,52,129,8,1,3,8,0,2,37,38,13,5,52,93,9,14,130,40,2,6,13,21,12,30,35,15,5,52,94,25,14,4,52,52,3,0,1,0,3,51,20,26,11,6,4,6,25,55,92,27,20,24,2,4,12,33,13,8,23,130,19,3,0,0
